x1,y1,z1,x2,y2,z2
14.8499,13.3973,-47.911,14.9897,13.5405,-48.3866
15.6129,12.4999,-41.6882,15.774,12.6182,-42.1102
18.4212,7.78863,-46.4188,18.6037,7.87026,-48.9312
15.4502,12.6999,-40.2149,15.608,12.823,-44.8931
18.3748,7.89722,-48.399,18.561,7.97045,-49.95
17.7035,9.30543,-49.595,17.8737,9.41066,-50.0906
13.3173,14.921,-47.4391,13.445,15.0751,-47.9017
12.9406,-32.5198,-42.0143,12.9903,-32.7151,-42.2526
11.1415,-33.1794,-43.3308,11.1903,-33.3739,-46.471
13.8682,14.4109,-31.8494,13.9966,14.5648,-32.167
14.1255,14.1587,-31.2886,14.265,14.3021,-34.4937
17.4712,9.73449,-38.7625,17.6524,9.81944,-39.1555
11.0096,-33.2233,-37.7957,11.089,-33.4072,-38.0099
8.93544,-33.84,-37.1386,8.97365,-34.0369,-38.4735
-33.1847,-61.6342,-36.22,-33.2896,-62.0319,-36.4295
-52.4178,-66.9131,-33.4597,-52.729,-67.1773,-33.6183
-51.1715,-67.8711,-39.8422,-51.5177,-68.1111,-40.0362
18.1786,8.33899,-29.2124,18.3615,8.4197,-21.8475
14.7063,13.5544,-24.1276,14.8436,13.7006,-26.0768
14.8367,13.4117,-27.8254,14.9791,13.5526,-22.9106
17.4804,9.71774,-22.3385,17.6481,9.82764,-21.8599
13.5043,14.7526,-22.6013,13.6485,14.8916,-22.8269
17.7922,9.13438,-29.7388,17.9714,9.22334,-22.727
18.0033,8.71069,-27.3157,18.1834,8.79791,-24.6532
17.1061,10.3625,-21.5526,17.2775,10.4656,-21.0946
18.1748,8.34717,-20.5922,18.3615,8.4197,-21.8475
18.1714,8.35436,-21.6298,18.3473,8.4508,-29.1521
16.4963,11.3082,-23.2357,16.6668,11.413,-24.2016
16.51,11.2882,-29.631,16.6668,11.413,-24.2016
14.548,13.7245,-27.6602,14.7021,13.8521,-27.9357
17.4197,9.82623,-22.2395,17.5929,9.92624,-26.2626
7.95636,-34.0838,-23.4325,7.97592,-34.2844,-23.5685
7.95636,-34.0838,-23.4325,8.00937,-34.2767,-26.8177
9.45757,-33.6979,-23.493,9.53738,-33.8834,-24.6928
7.92408,-34.0912,-21.2582,7.97592,-34.2844,-23.5685
-4.3818,-49.8076,-25.5978,-4.43314,-50.0037,-25.7021
-7.16379,-49.4843,-28.4039,-7.15727,-49.687,-28.5182
15.9578,12.0562,-10.9138,16.1245,12.1671,-10.3721
13.9775,14.3048,-16.3924,14.1221,14.4434,-10.1834
15.6274,12.4814,-13.1778,15.778,12.6133,-15.1652
13.9219,14.3592,-12.5958,14.0503,14.5129,-12.72
13.3761,14.8686,-18.3896,13.5037,15.0229,-18.5748
13.8958,14.3842,-17.5567,14.0433,14.5201,-17.7332
14.6216,13.6461,-11.9259,14.7772,13.7724,-12.0464
12.3121,-32.7627,-15.3441,12.4033,-32.9423,-15.4293
11.4548,-33.0724,-13.2431,11.5192,-33.2618,-11.4295
11.4777,-33.0645,-11.6526,11.5192,-33.2618,-11.4295
11.6186,-33.0152,-11.2224,11.6969,-33.1998,-11.7303
14.3729,-31.9128,-12.0048,14.4411,-32.1013,-11.57
7.47624,-34.1922,-14.1068,7.54469,-34.3819,-14.1866
14.4124,-31.8948,-11.5019,14.501,-32.0742,-18.8031
12.3256,-32.7579,-16.2058,12.4033,-32.9423,-15.4293
14.3784,-31.9104,-18.6935,14.4411,-32.1013,-11.57
11.6126,-33.0174,-11.3483,11.6969,-33.1998,-11.7303
6.62325,-34.3677,-13.4804,6.66842,-34.5626,-11.2544
13.6426,-32.2315,-13.8924,13.7385,-32.4083,-13.9719
6.67485,-34.3576,-15.5478,6.69429,-34.5575,-13.5612
-2.2581,-49.9491,-13.7824,-2.25902,-50.1492,-12.9475
-85.3465,-69.3971,-16.7122,-85.7692,-69.5108,-16.7748
-84.177,-70.8108,-14.6115,-84.5521,-70.9864,-14.6659
13.7399,14.5333,-0.759116,13.8701,14.6854,-3.59613
17.3511,9.94696,-5.08494,17.5227,10.0496,-1.38196
14.5848,13.6851,-2.20033,14.7378,13.8144,-7.71369
17.9558,8.80852,-4.17994,18.1399,8.88691,-9.46181
18.5994,7.35268,-6.27397,18.7889,7.4172,-3.58835
17.2658,10.0946,-9.11516,17.4359,10.1995,-6.97196
17.2658,10.0946,-9.11516,17.4426,10.1879,-9.20512
13.6591,14.6092,-6.11528,13.799,14.7522,-5.42899
17.3424,9.96201,-5.91044,17.5227,10.0496,-1.38196
17.3424,9.96201,-5.91044,17.5085,10.0744,-9.52706
15.252,12.9371,-8.14921,15.4001,13.072,-6.25939
15.1822,13.0194,-6.19359,15.3439,13.138,-4.74166
18.6003,7.35046,-7.64446,18.7889,7.4172,-3.58835
17.9697,8.78014,-6.2775,18.1461,8.87435,-4.22673
17.9697,8.78014,-6.2775,18.1435,8.87994,-2.53818
14.9953,13.2341,-6.55587,15.1534,13.3569,-8.05454
15.2323,12.9606,-6.33968,15.3757,13.1008,-0.665407
18.3904,7.86096,-3.40186,18.5799,7.92652,-6.65131
16.4341,11.3982,-2.56559,16.6037,11.5045,-7.93287
13.4363,14.8144,-2.62691,13.5783,14.9553,-2.65251
9.81749,-33.5951,-6.27119,9.85459,-33.7924,-6.3066
-8.40113,-49.289,-3.04074,-8.45819,-49.4822,-6.71316
-8.40113,-49.289,-3.04074,-8.411,-49.4905,-3.05384
-37.5546,-59.0733,-9.26057,-37.6859,-59.4637,-9.64235
-35.9319,-60.0736,-0.291586,-36.0665,-60.4596,-0.295818
-36.2822,-59.8632,-3.09245,-36.4555,-60.2259,-9.40847
-29.1277,-63.6518,-9.34448,-29.356,-63.9877,-9.39646
15.1647,13.0397,3.83147,15.3109,13.1766,5.54926
17.287,10.0577,9.29897,17.4573,10.1627,6.06515
15.6141,12.498,5.77838,15.7692,12.6243,5.01244
14.4298,13.8486,7.96129,14.5657,13.9958,9.61003
15.945,12.073,7.80222,16.0995,12.2003,2.49087
18.0803,8.55018,7.09809,18.263,8.63171,8.25378
18.0764,8.55842,5.37953,18.263,8.63171,8.25378
15.8931,12.1412,2.46113,16.0509,12.2641,7.88377
16.9926,10.5473,5.52006,17.1679,10.6443,7.9295
16.9926,10.5473,5.52006,17.1553,10.6648,3.42539
18.29,8.09194,4.04662,18.47,8.17929,1.0042
17.9247,8.87157,6.65315,18.1104,8.94732,1.10149
11.5875,-33.0259,3.98064,11.6323,-33.2224,4.00349
10.8675,-33.27,4.26686,10.9471,-33.4545,5.431
18.5463,7.48546,14.227,18.7369,7.54739,14.3687
17.2288,10.1575,18.4047,17.4083,10.2464,18.5922
17.2288,10.1575,18.4047,17.401,10.2589,17.793
17.5897,9.51851,16.7614,17.766,9.6129,15.7808
16.1933,11.7379,18.1129,16.3521,11.8596,18.2036
15.6932,12.3984,19.3752,15.843,12.5316,19.9346
16.2276,11.6902,18.0152,16.3928,11.8032,19.6795
14.3767,13.9035,16.5487,14.5204,14.0428,14.3593
17.1975,10.2101,17.6165,17.3771,10.2993,16.8409
17.6197,9.46277,18.6594,17.7935,9.56176,11.8141
14.1487,14.1355,10.4321,14.283,14.2841,10.5145
17.2026,10.2017,10.5823,17.3771,10.2993,16.8409
15.717,12.3683,19.7362,15.8767,12.4888,11.8643
15.417,12.7403,10.2756,15.5619,12.879,17.4429
16.1849,11.7493,13.8966,16.3521,11.8596,18.2036
16.792,10.864,16.3685,16.963,10.968,14.6897
18.1813,8.33297,12.2449,18.367,8.40809,18.9914
17.6443,9.41699,11.6911,17.8241,9.50498,11.4768
14.3281,13.9537,14.2065,14.4796,14.0847,16.7191
17.1831,10.2342,10.1352,17.3603,10.3274,10.689
18.1709,8.35579,18.8077,18.3497,8.44597,12.3701
9.75938,-33.6116,14.7,9.79722,-33.8088,14.7854
10.0189,-33.5353,10.1234,10.0886,-33.7234,10.1833
10.0189,-33.5353,10.1234,10.0658,-33.7302,19.0544
10.0532,-33.5251,18.9471,10.0886,-33.7234,10.1833
9.73777,-33.618,15.8292,9.79722,-33.8088,14.7854
-30.8888,-62.8163,10.2555,-30.9681,-63.2227,18.7401
17.2121,10.1853,29.653,17.3898,10.2778,27.2383
13.6451,14.6222,23.7797,13.776,14.7736,26.3271
17.94,8.84081,29.8157,18.1168,8.93399,30.1126
17.94,8.84081,29.8157,18.1215,8.92463,27.3864
16.0156,11.9792,28.999,16.1707,12.1057,23.0447
13.9264,14.3549,23.7177,14.0755,14.4889,23.9628
18.2305,8.22492,24.8683,18.4135,8.30565,22.8948
17.1956,10.2135,26.9626,17.3655,10.3189,29.9563
14.4418,13.8359,26.6967,14.5814,13.9794,24.4222
18.6674,7.17944,25.9891,18.8492,7.26347,26.244
16.9298,10.6482,26.3051,17.0939,10.7628,27.2607
-37.1715,-59.3148,23.0056,-37.447,-59.6142,23.1402
-50.8134,-68.1396,26.9091,-51.1542,-68.3844,27.0392
16.6623,11.0619,35.1861,16.8365,11.1613,32.1709
16.8723,10.7391,30.0543,17.0454,10.8394,31.0805
16.8723,10.7391,30.0543,17.0453,10.8397,31.6949
18.7049,7.08016,30.9101,18.8935,7.14669,30.7104
18.7049,7.08016,30.9101,18.8938,7.14602,37.4206
15.0911,13.1247,32.6128,15.2508,13.2462,32.9394
14.2025,14.0815,36.4153,14.3529,14.2139,36.7801
15.488,12.6544,30.6719,15.6365,12.7886,30.9733
13.6122,14.6528,39.5244,13.7585,14.79,39.9237
13.6317,14.6348,36.9527,13.7585,14.79,39.9237
7.49006,-34.1892,39.8468,7.52746,-34.3857,32.2486
6.28274,-34.4314,36.581,6.33224,-34.6258,40.3186
-30.1222,-63.1878,33.6683,-30.354,-63.5202,33.8602
16.7108,10.9887,40.9895,16.8844,11.0888,48.4248
15.3485,12.8228,41.3732,15.5,12.9533,40.8397
17.8413,9.03803,45.4702,18.0161,9.13554,45.8243
16.7094,10.9904,47.9543,16.8844,11.0888,48.4248
16.3408,11.5313,40.4118,16.5118,11.636,40.8211
7.17208,-34.2571,46.756,7.22881,-34.4497,47.0218
13.8003,14.4757,52.4823,13.9295,14.6289,53.0078
15.6879,12.4053,55.7198,15.8434,12.5311,56.9007
15.6879,12.4053,55.7198,15.8374,12.5386,52.8408
13.5961,14.6681,53.8038,13.7425,14.8049,54.3439
13.9705,14.3113,54.2183,14.12,14.4452,58.6099
13.9705,14.3113,54.2183,14.1128,14.4526,54.7632
15.658,12.4431,56.3301,15.8186,12.5624,56.2965
14.837,13.4112,59.8653,14.9782,13.5533,60.4773
13.1739,15.0483,65.8738,13.3163,15.1895,66.5292
18.3787,7.88808,63.3727,18.5606,7.97133,65.4619
8.72664,-33.8942,68.2691,8.79694,-34.0829,68.6614
6.69414,-34.3539,66.2047,6.71017,-34.5546,61.6079
-33.8994,-61.2439,60.9294,-34.104,-61.5879,60.9915
15.8991,12.1334,70.8451,16.0528,12.2616,76.0619
15.2769,12.9079,79.6279,15.4234,13.0446,80.4262
17.2615,10.1013,71.07,17.4404,10.1921,71.763
13.9566,-32.0968,70.6306,14.0608,-32.2697,71.0403
-31.5531,-62.2455,75.8932,-31.7722,-62.8226,79.6333
-55.1155,-64.7091,74.9538,-55.4284,-64.9686,75.3076
16.9112,10.6777,82.2706,17.0719,10.7972,83.1123
18.6716,7.16793,89.7001,18.8526,7.25336,90.6009
18.1865,8.32135,89.0134,18.3621,8.41829,89.9221
15.3108,12.8683,87.1044,15.4563,13.0058,87.9806
11.4223,-33.0835,87.4022,11.4643,-33.2807,87.9093
13.1598,15.0602,96.3223,13.2817,15.2193,97.2919
-86.8005,-67.5694,97.3005,-87.2206,-67.6812,97.6734
15.3332,12.8413,100.4,15.4801,12.9771,101.4
-4.82377,-49.7667,106.123,-4.87912,-49.9623,106.551
15.2769,12.9082,110.267,15.4216,13.0466,118.296
7.30074,-34.2301,116.453,7.33483,-34.4273,114.47
8.14796,-34.0382,114.571,8.17461,-34.2377,115.232
-7.9854,-49.3579,117.176,-7.9885,-49.5606,117.647
-27.7716,-64.2557,-117.01,-28.0058,-64.5896,-117.695
8.03933,18.3129,-107.295,8.11129,18.4999,-102.006
8.03933,18.3129,-107.295,8.13149,18.4907,-108.389
11.2933,16.5064,-100.565,11.4165,16.6647,-101.573
20.3284,-28.4913,-108.616,20.458,-28.6445,-104.408
5.06793,19.3473,-94.455,5.10519,19.5444,-95.392
6.11347,-49.625,-99.2864,6.1003,-49.8282,-99.6927
-20.0329,-67.0722,-91.8248,-20.0986,-67.4701,-92.4287
7.3343,18.6064,-81.8323,7.39528,18.7977,-82.646
21.3805,-27.7106,-83.7553,21.5092,-27.8639,-84.4706
14.6657,-31.7789,-84.4198,14.7287,-31.9703,-84.899
21.0103,-27.9927,-84.5833,21.1109,-28.1669,-85.0756
20.8128,-28.1395,-70.6301,20.9436,-28.2914,-74.3711
17.4694,-30.3285,-77.7099,17.5587,-30.5079,-75.6132
9.51256,17.5929,-60.9697,9.60289,17.7715,-67.2794
5.18957,19.315,-63.7867,5.24068,19.5083,-69.7555
13.0013,15.1978,-65.3704,13.1216,15.3579,-60.8313
12.9219,15.2648,-64.1171,13.0545,15.4149,-64.7654
8.90008,17.9105,-67.6984,8.97695,18.0956,-69.7298
-20.8698,-66.8166,-67.4276,-21.0756,-67.1711,-67.8208
12.2825,15.7846,-50.1503,12.3993,15.9469,-50.656
7.31255,18.6152,-59.05,7.37905,18.804,-54.654
18.5385,-29.6871,-58.3677,18.6292,-29.8662,-58.7027
4.40614,-49.8055,-52.7325,4.41022,-50.0059,-53.3931
4.56446,-49.7912,-53.1352,4.6,-49.9889,-54.3515
-22.9327,-66.1369,-56.957,-23.015,-66.5316,-52.4699
-22.8689,-66.159,-56.4206,-23.015,-66.5316,-52.4699
-22.751,-66.1996,-55.0008,-22.8471,-66.5896,-55.2412
-45.2704,-71.9414,-55.0537,-45.3814,-72.3444,-55.3191
-78.8399,-76.7094,-52.6607,-79.0495,-77.0671,-52.8557
19.3911,-29.1368,-48.5023,19.4913,-29.3109,-48.7746
14.785,-31.7238,-43.4774,14.8505,-31.9139,-43.7284
4.63163,-49.7852,-49.7125,4.68828,-49.9807,-49.9164
8.11367,-49.3373,-42.9685,8.111,-49.5404,-43.7892
-81.0006,-74.4239,-40.2101,-81.3021,-74.6869,-44.301
-80.6845,-74.7666,-41.3504,-80.88,-75.144,-41.507
11.6186,16.2791,-36.0854,11.7338,16.4425,-37.7039
5.22962,19.3042,-34.5098,5.28392,19.4967,-32.0884
7.96793,18.3441,-39.5503,8.05707,18.5232,-39.9557
6.09846,19.0475,-37.8581,6.16605,19.236,-32.2518
21.8522,-27.3401,-30.7378,21.9779,-27.4956,-35.6288
8.68435,-49.2401,-33.6756,8.68384,-49.4432,-33.8126
11.1675,-48.737,-31.4451,11.244,-48.9247,-31.574
4.54734,-49.7933,-35.0984,4.58679,-49.9901,-35.2416
-22.1506,-66.4029,-39.4518,-22.1749,-66.8164,-39.6856
4.64393,19.453,-21.9781,4.68263,19.6496,-22.1918
6.59417,18.8816,-23.4304,6.6678,19.0675,-23.6673
7.54534,18.5222,-28.12,7.63491,18.7017,-28.3998
11.5347,16.3386,-25.6251,11.6457,16.5051,-26.9925
5.03094,19.3569,-28.3638,5.08194,19.5502,-20.3409
4.25,19.5432,-23.186,4.29472,19.7381,-24.7707
8.3011,18.1958,-21.0392,8.37552,18.3818,-29.9461
6.53488,18.9024,-21.5239,6.61149,19.0872,-28.4424
15.8208,-31.22,-23.2503,15.9311,-31.3886,-23.3866
19.6688,-28.9506,-29.2206,19.7898,-29.1102,-26.8856
19.6688,-28.9506,-29.2206,19.8019,-29.102,-28.1713
3.85232,-49.8513,-21.2941,3.83254,-50.0534,-23.7457
11.5258,16.3449,-10.8455,11.6366,16.5118,-14.4133
11.2897,16.5087,-15.4346,11.4116,16.6678,-10.1946
4.78909,19.4182,-11.6058,4.84003,19.6116,-18.8753
10.2802,17.1557,-13.6997,10.3826,17.3275,-10.4553
4.52119,19.4823,-16.5388,4.5582,19.679,-14.175
12.1658,15.8743,-14.553,12.2959,16.0269,-14.7011
6.74281,18.829,-15.0917,6.80978,19.0175,-14.9076
4.72047,19.435,-18.6759,4.77118,19.6284,-11.7232
12.954,15.238,-11.0492,13.0761,15.3966,-10.3864
12.954,15.238,-11.0492,13.0791,15.394,-15.176
7.4628,18.5555,-13.6501,7.52535,18.7459,-15.5688
8.82376,17.9484,-10.1172,8.92367,18.1219,-10.2237
16.0088,-31.124,-18.7087,16.0899,-31.3072,-18.8174
16.0088,-31.124,-18.7087,16.0995,-31.3025,-14.7392
15.5694,-31.3462,-17.6253,15.66,-31.5247,-18.8021
19.0796,-29.3422,-12.1012,19.1706,-29.5216,-12.1725
-26.7389,-64.692,-16.4776,-26.9883,-65.0216,-16.5715
12.2713,15.793,-5.72839,12.3974,15.9481,-3.63143
5.42926,19.249,-1.79788,5.48952,19.4398,-8.09216
10.9705,16.7227,-5.04593,11.0827,16.8882,-3.68141
5.60184,19.1996,-8.38383,5.66149,19.3904,-5.19191
10.2165,17.1936,-0.68534,10.3309,17.3584,-3.96064
8.18987,18.2463,-0.610293,8.26009,18.434,-0.666198
5.52951,19.2204,-5.1404,5.57146,19.4165,-8.18395
11.1965,16.5722,-2.18706,11.2988,16.7446,-2.21383
4.47448,19.493,-5.82114,4.52515,19.6866,-5.23674
5.7296,19.1614,-9.80252,5.78938,19.3526,-8.76385
5.7296,19.1614,-9.80252,5.7973,19.3501,-9.90028
10.9942,16.707,-2.36767,11.1121,16.8689,-7.73793
5.73222,19.1609,-3.6774,5.78938,19.3526,-8.76385
5.73222,19.1609,-3.6774,5.7973,19.3501,-9.90028
5.47933,19.2348,-8.00918,5.52764,19.429,-1.81324
4.5123,19.4843,-5.18459,4.54781,19.6814,-5.87668
12.4263,15.6711,-7.00402,12.541,15.8355,-5.60941
5.4273,19.2495,-8.0941,5.48952,19.4398,-8.09216
9.16527,17.7764,-4.06589,9.26764,17.9485,-9.74832
9.16527,17.7764,-4.06589,9.24406,17.9608,-4.10184
8.21435,18.2352,-0.659956,8.29944,18.4162,-0.617488
18.9135,-29.4496,-9.67028,19.042,-29.6047,-9.72746
16.2878,-30.9791,-9.83694,16.4031,-31.1444,-3.24801
16.0691,-31.0931,-7.86461,16.172,-31.2652,-5.03885
19.9951,-28.7256,-4.87616,20.1233,-28.8807,-4.17346
19.9951,-28.7256,-4.87616,20.1267,-28.8787,-4.90362
11.3235,-48.701,-7.58123,11.3911,-48.8905,-1.84597
8.56545,18.0731,8.24812,8.65993,18.2495,5.87427
13.0208,15.1808,7.62753,13.1587,15.3261,6.01258
9.70099,17.49,8.14729,9.8095,17.6582,9.7321
9.70099,17.49,8.14729,9.7883,17.6699,8.23005
12.5139,15.6012,4.79774,12.6272,15.7667,4.84974
9.2895,17.7117,3.76667,9.3746,17.893,9.02509
9.2895,17.7117,3.76667,9.38902,17.8853,3.93494
11.9144,16.0639,1.24152,12.0217,16.2334,1.2569
8.03804,18.3136,6.73977,8.11783,18.497,0.830716
11.3672,16.4557,1.17714,11.4897,16.6144,1.19148
13.0387,15.1656,7.99214,13.1587,15.3261,6.01258
9.06174,17.8293,5.21899,9.16512,18.0016,9.9824
9.28076,17.7162,3.89363,9.3746,17.893,9.02509
21.2859,-27.7831,5.88534,21.4034,-27.9452,9.6394
21.1588,-27.8802,9.57459,21.2716,-28.0457,9.14415
18.3371,-29.8118,9.68203,18.4523,-29.9763,9.73981
18.3569,-29.7997,7.66759,18.4523,-29.9763,9.73981
15.0995,-31.5754,0.566068,15.1785,-31.7593,1.23129
10.5625,-48.8716,6.57985,10.6107,-49.0658,9.0823
8.66594,18.025,12.891,8.75085,18.206,17.8426
7.01105,18.7308,17.3152,7.09148,18.9143,15.7546
11.5653,16.3169,14.402,11.6809,16.4802,12.1221
5.84337,19.1273,13.4406,5.90647,19.3172,18.4951
11.5407,16.3344,11.998,11.6629,16.493,14.5479
12.0421,15.9685,18.6335,12.1694,16.1231,18.8179
10.6171,16.9493,17.0711,10.7312,17.1138,18.5823
6.26387,18.9936,16.2034,6.33046,19.1827,16.8589
10.3005,17.1436,19.4837,10.397,17.3189,19.3237
5.33214,19.2761,17.3742,5.39983,19.4649,11.8136
13.0053,15.1941,14.5224,13.1385,15.3433,13.8909
11.79,16.1554,10.888,11.8986,16.3237,11.0041
10.6876,16.9049,18.3863,10.7998,17.0706,17.2585
18.6881,-29.5929,18.6656,18.8143,-29.7499,18.7745
20.892,-28.0808,19.1918,20.9898,-28.2569,19.3032
18.826,-29.5056,18.6267,18.9299,-29.6765,18.2308
10.8812,16.7807,21.9468,10.9973,16.944,21.4275
11.0981,16.6384,25.2028,11.198,16.812,25.4565
11.0981,16.6384,25.2028,11.2017,16.8096,23.9299
7.49312,18.5433,21.4913,7.56356,18.7304,20.3999
6.07684,19.0542,25.4335,6.15034,19.2408,25.69
11.4079,16.4273,28.9308,11.5119,16.5985,29.2231
6.08976,19.0503,29.7746,6.15034,19.2408,25.69
15.1032,-31.5736,23.3079,15.2003,-31.7488,29.4374
21.5867,-27.5502,21.5344,21.6891,-27.724,21.6559
-23.4483,-65.9561,21.886,-23.6592,-66.3056,22.0098
-47.9679,-70.1717,28.0727,-48.2687,-70.4503,28.2084
7.67033,18.4703,34.6935,7.73593,18.6598,35.0462
7.67033,18.4703,34.6935,7.74343,18.6569,37.9245
10.5696,16.9784,34.1809,10.6793,17.1458,34.5242
10.0364,17.2992,31.4031,10.1368,17.4725,31.8941
5.6244,19.1928,36.5152,5.66625,19.3889,33.9633
16.3922,-30.924,35.9072,16.5057,-31.0899,36.1126
17.7912,-30.141,34.2699,17.8942,-30.3122,32.4217
8.37257,-49.294,35.9147,8.41077,-49.4903,37.6393
6.26444,-49.6059,38.976,6.31356,-49.8011,39.1334
-23.3047,-66.0068,35.1026,-23.3465,-66.416,35.3078
-28.8292,-63.7877,35.6728,-29.0803,-64.1131,35.8782
-23.2953,-66.01,38.8551,-23.3465,-66.416,35.3078
11.575,16.31,40.8322,11.6894,16.4742,50.1677
12.0919,15.9306,45.8395,12.2152,16.0882,47.0253
12.0919,15.9306,45.8395,12.2175,16.0866,40.94
-22.2398,-66.3729,45.7393,-22.2988,-66.775,46.003
-22.1333,-66.4088,45.931,-22.2988,-66.775,46.003
8.19628,18.2436,55.9258,8.26659,18.4311,54.0596
17.8871,-30.084,58.9711,18.01,-30.2437,59.3413
17.8871,-30.084,58.9711,17.992,-30.2545,53.2493
10.4539,-48.8951,53.4755,10.5246,-49.0842,53.692
4.9016,19.3901,63.7652,4.93849,19.587,63.4625
6.62605,18.8705,66.8819,6.68573,19.0615,68.8766
7.77246,18.428,62.6174,7.83989,18.6163,63.231
10.5555,16.9874,69.624,10.6705,17.1518,70.3054
5.18442,19.3165,64.4443,5.24779,19.5063,65.1076
7.19478,18.6611,64.9197,7.27985,18.8426,64.5057
6.61823,18.8732,69.5069,6.68573,19.0615,68.8766
18.3175,-29.824,64.8978,18.4205,-29.9954,68.3586
20.78,-28.1636,67.2429,20.9104,-28.316,62.4395
1.717,-49.9705,60.2785,1.73762,-50.1699,63.3977
7.05098,-49.5004,67.9448,7.08241,-49.6979,69.2907
9.88528,17.3863,71.1246,9.97535,17.5651,72.2168
16.3575,-30.9425,70.9595,16.4585,-31.1154,73.8272
-28.199,-64.0686,70.6622,-28.3184,-64.4529,71.068
12.0058,15.9956,85.7801,12.1365,16.148,86.6532
8.70215,18.0076,85.6869,8.80032,18.182,86.5395
8.71841,17.9996,80.4972,8.80032,18.182,86.5395
8.0741,18.2972,99.7707,8.15454,18.4804,100.756
8.31327,18.1901,94.1468,8.40996,18.3662,95.1144
4.54515,-49.7929,95.8444,4.56528,-49.992,91.1079
-21.5961,-66.5858,93.4942,-21.7989,-66.94,94.0371
-75.5346,-79.9654,97.1489,-75.8755,-80.1935,97.5059
12.1929,15.8536,100.756,12.3114,16.0147,108.552
17.5533,-30.28,115.24,17.6768,-30.4397,117.461
21.7151,-27.4491,110.516,21.8213,-27.6201,119.542
1.10136,19.9698,-115.137,1.11231,20.1694,-118.149
-0.735496,19.9864,-104.15,-0.733294,20.1869,-105.178
-0.724158,19.9869,-103.176,-0.733294,20.1869,-105.178
-15.066,-68.3595,-104.06,-15.2536,-68.7276,-104.663
-68.8194,-85.8136,-108.829,-68.9353,-86.233,-109.247
-68.6596,-85.941,-102.233,-68.9353,-86.233,-109.247
1.90202,19.9094,-80.8725,1.92021,20.1086,-85.2145
3.13941,19.7521,-82.4781,3.16052,19.9512,-85.8452
-4.18097,19.5581,-84.0109,-4.21996,19.7543,-83.094
14.1326,-47.9613,-83.3342,14.1597,-48.1615,-83.6693
-39.0116,-75.5189,-81.7732,-39.0873,-75.9299,-82.1682
1.87205,19.9122,-70.3789,1.88815,20.1116,-71.5833
-5.47061,19.2372,-70.0326,-5.52264,19.4304,-75.3335
1.5052,19.9435,-70.6984,1.51696,20.143,-71.3957
-0.190515,19.9991,-61.4028,-0.199214,20.1991,-65.0396
-0.0626485,19.9999,-64.3222,-0.069026,20.1999,-62.1002
0.928045,19.9784,-66.1728,0.94775,20.1779,-66.0556
3.81516,19.633,-69.384,3.86314,19.8273,-70.095
-3.16403,19.7482,-65.0653,-3.18697,19.947,-62.1383
18.9719,-46.2609,-62.3691,19.0177,-46.4581,-62.6218
-13.6636,-68.6537,-65.8065,-13.6851,-69.0567,-66.1826
-13.6636,-68.6537,-65.8065,-13.6559,-69.0628,-68.7421
-13.7104,-68.6442,-68.3337,-13.6851,-69.0567,-66.1826
2.96445,19.779,-53.0859,2.98051,19.9786,-53.6145
3.37545,19.7132,-50.4303,3.4147,19.9094,-58.0684
24.9208,-24.5755,-58.3539,25.0487,-24.7307,-54.757
15.9126,-47.4001,-59.9656,15.9418,-47.6016,-60.2063
19.977,-45.8359,-56.4436,20.0677,-46.0143,-58.6479
17.4928,-46.8403,-53.9222,17.5861,-47.0185,-54.1372
-74.4805,-80.9483,-52.1737,-74.8805,-81.1237,-52.3749
-1.85206,19.9143,-45.5852,-1.87981,20.1126,-46.032
4.18796,19.5566,-44.6486,4.24453,19.7491,-46.5789
-3.30261,19.7254,-44.3751,-3.33933,19.9221,-48.54
-4.41128,19.5075,-40.1308,-4.44919,19.7039,-48.9163
27.5778,-21.5514,-47.3005,27.7387,-21.6703,-49.5157
-36.37,-76.8259,-44.1271,-36.4335,-77.2383,-44.3395
-72.9188,-82.358,-43.4372,-73.2635,-82.5865,-43.5979
0.474233,19.9943,-33.5145,0.484291,20.1939,-38.8128
0.491387,19.9939,-38.4205,0.484291,20.1939,-38.8128
-4.03526,19.5887,-30.4859,-4.07495,19.7848,-39.8421
-3.00609,19.7728,-36.3504,-3.04339,19.9695,-37.8146
25.4391,-24.0385,-35.1437,25.5838,-24.1767,-38.2061
20.686,-45.5201,-39.3499,20.7958,-45.6899,-39.1356
-10.9024,-69.1456,-36.1103,-11.0615,-69.5258,-36.3224
0.61091,19.9906,-28.1537,0.619617,20.1905,-24.0981
0.667319,19.9889,-23.855,0.660855,20.1892,-28.4455
-0.642584,19.99,-25.4828,-0.636215,20.19,-25.7336
-3.1847,19.7448,-29.1735,-3.21165,19.943,-23.6106
-0.492033,19.9939,-21.6347,-0.482669,20.1942,-25.3477
-3.18159,19.7453,-24.2552,-3.21165,19.943,-23.6106
27.5503,-21.5865,-27.1156,27.7034,-21.7156,-24.0538
27.3557,-21.8327,-25.0351,27.5025,-21.9697,-25.1803
19.8305,-45.8991,-21.7549,19.9403,-46.07,-21.8409
13.5167,-48.1383,-25.6992,13.5831,-48.3273,-20.2092
13.3623,-48.1814,-27.4276,13.3977,-48.3792,-25.8249
-36.8437,-76.5998,-20.0274,-37.1342,-76.9038,-20.1229
-1.54809,19.9398,-14.4269,-1.55003,20.1403,-14.5759
